date_mutation,commune,type_local,surface_reelle_bati,valeur_fonciere,prix_m2
20/01/2023,TOULON,Appartement,45.0,80000.0,1777.78
24/01/2023,TOULON,Appartement,47.0,173100.0,3682.98
17/01/2023,TOULON,Appartement,41.0,78000.0,1902.44
26/01/2023,TOULON,Maison,93.0,530000.0,5698.92
17/01/2023,TOULON,Appartement,27.0,80000.0,2962.96
30/01/2023,TOULON,Appartement,55.0,119000.0,2163.64
27/01/2023,TOULON,Maison,105.0,319000.0,3038.1
17/01/2023,TOULON,Appartement,82.0,185000.0,2256.1
23/01/2023,TOULON,Appartement,87.0,180000.0,2068.97
27/01/2023,TOULON,Maison,75.0,100000.0,1333.33
23/01/2023,TOULON,Appartement,53.0,230000.0,4339.62
25/01/2023,TOULON,Appartement,86.0,310000.0,3604.65
23/01/2023,TOULON,Appartement,45.0,103400.0,2297.78
25/01/2023,TOULON,Maison,85.0,295000.0,3470.59
23/01/2023,TOULON,Appartement,66.0,225000.0,3409.09
10/01/2023,TOULON,Maison,150.0,684850.0,4565.67
23/01/2023,TOULON,Appartement,37.0,100000.0,2702.7
23/01/2023,TOULON,Appartement,37.0,100000.0,2702.7
23/01/2023,TOULON,Maison,193.0,800000.0,4145.08
20/01/2023,TOULON,Appartement,68.0,154310.0,2269.26
26/01/2023,TOULON,Appartement,67.0,360000.0,5373.13
26/01/2023,TOULON,Appartement,56.0,360000.0,6428.57
23/01/2023,TOULON,Appartement,63.0,64000.0,1015.87
11/01/2023,TOULON,Appartement,90.0,155000.0,1722.22
26/01/2023,TOULON,Appartement,69.0,179750.0,2605.07
27/01/2023,TOULON,Appartement,21.0,55000.0,2619.05
31/01/2023,TOULON,Appartement,28.0,107800.0,3850.0
26/01/2023,TOULON,Appartement,68.0,248000.0,3647.06
23/01/2023,TOULON,Appartement,52.0,125000.0,2403.85
26/01/2023,TOULON,Appartement,53.0,120000.0,2264.15
01/02/2023,TOULON,Appartement,46.0,109000.0,2369.57
26/01/2023,TOULON,Maison,43.0,300000.0,6976.74
30/01/2023,TOULON,Appartement,67.0,212000.0,3164.18
03/02/2023,TOULON,Appartement,43.0,153000.0,3558.14
06/02/2023,TOULON,Appartement,27.0,75000.0,2777.78
01/02/2023,TOULON,Appartement,47.0,125000.0,2659.57
30/01/2023,TOULON,Appartement,23.0,85000.0,3695.65
31/01/2023,TOULON,Appartement,71.0,180000.0,2535.21
03/02/2023,TOULON,Maison,67.0,240000.0,3582.09
08/02/2023,TOULON,Appartement,15.0,46000.0,3066.67
24/01/2023,TOULON,Appartement,30.0,309000.0,10300.0
24/01/2023,TOULON,Appartement,45.0,309000.0,6866.67
11/01/2023,TOULON,Appartement,47.0,100000.0,2127.66
20/01/2023,TOULON,Maison,210.0,540420.0,2573.43
02/02/2023,TOULON,Appartement,63.0,82000.0,1301.59
09/01/2023,TOULON,Appartement,31.0,77000.0,2483.87
06/02/2023,TOULON,Appartement,72.0,192000.0,2666.67
26/01/2023,TOULON,Appartement,55.0,155000.0,2818.18
31/01/2023,TOULON,Appartement,54.0,160000.0,2962.96
26/01/2023,TOULON,Maison,77.0,246000.0,3194.81
01/02/2023,TOULON,Appartement,70.0,229000.0,3271.43
10/01/2023,TOULON,Appartement,63.0,142500.0,2261.9
01/02/2023,TOULON,Appartement,65.0,113000.0,1738.46
03/02/2023,TOULON,Maison,201.0,666500.0,3315.92
30/01/2023,TOULON,Maison,128.0,594000.0,4640.62
03/02/2023,TOULON,Maison,86.0,320000.0,3720.93
17/01/2023,TOULON,Appartement,53.0,120000.0,2264.15
30/01/2023,TOULON,Appartement,57.0,100000.0,1754.39
16/01/2023,TOULON,Appartement,74.0,187000.0,2527.03
09/01/2023,TOULON,Appartement,29.0,71000.0,2448.28
19/01/2023,TOULON,Appartement,52.0,110000.0,2115.38
26/01/2023,TOULON,Appartement,66.0,130000.0,1969.7
18/01/2023,TOULON,Appartement,60.0,117830.0,1963.83
26/01/2023,TOULON,Appartement,45.0,60000.0,1333.33
10/02/2023,TOULON,Appartement,84.0,264000.0,3142.86
26/01/2023,TOULON,Appartement,78.0,297450.0,3813.46
26/01/2023,TOULON,Appartement,68.0,297450.0,4374.26
31/01/2023,TOULON,Appartement,57.0,50385.0,883.95
31/01/2023,TOULON,Appartement,48.0,570000.0,11875.0
31/01/2023,TOULON,Appartement,36.0,570000.0,15833.33
31/01/2023,TOULON,Appartement,41.0,570000.0,13902.44
31/01/2023,TOULON,Appartement,36.0,570000.0,15833.33
31/01/2023,TOULON,Appartement,36.0,570000.0,15833.33
31/01/2023,TOULON,Appartement,41.0,570000.0,13902.44
31/01/2023,TOULON,Appartement,36.0,570000.0,15833.33
03/02/2023,TOULON,Appartement,49.0,140000.0,2857.14
25/01/2023,TOULON,Appartement,23.0,83000.0,3608.7
26/01/2023,TOULON,Appartement,70.0,103650.0,1480.71
